origin,train_end,step,target_date,y_true,mu_log,sigma_log,y_pred,y_pred_mean,insample_scale,modelo
2022-07-01,2022-07-01,12,2023-07-01,21036673.873442713,16.591139153192646,0.5250919185881388,16048711.969405891,18420963.868009828,4894015.557710046,SARIMA
2022-08-01,2022-08-01,1,2022-09-01,21330305.533095423,16.708051356306665,0.2911296213083518,18039085.10129109,18819979.154729772,4855897.471449378,SARIMA
2022-08-01,2022-08-01,2,2022-10-01,20448732.012382615,16.762829537305294,0.32347049857264104,19054798.87582599,20078218.305166848,4855897.471449378,SARIMA
2022-08-01,2022-08-01,3,2022-11-01,21417476.473871592,16.76009399081847,0.37448276288931265,19002744.818312116,20383017.990109146,4855897.471449378,SARIMA
2022-08-01,2022-08-01,4,2022-12-01,25036250.719354104,16.859961505857335,0.4032922299861223,20998498.767224472,22777501.19970862,4855897.471449378,SARIMA
2022-08-01,2022-08-01,5,2023-01-01,29157384.457611956,16.835756279716584,0.43047154393906595,20496327.458967037,22486128.24916292,4855897.471449378,SARIMA
2022-08-01,2022-08-01,6,2023-02-01,18854324.324541107,16.775594671287188,0.451088344594494,19299595.040301584,21366503.968215253,4855897.471449378,SARIMA
2022-08-01,2022-08-01,7,2023-03-01,20203586.524565566,16.63675718751199,0.46877486823438114,16797778.231652126,18748646.59276129,4855897.471449378,SARIMA
2022-08-01,2022-08-01,8,2023-04-01,23075077.619267482,16.689896625120163,0.4832838280879773,17714545.24121032,19908916.493943483,4855897.471449378,SARIMA
2022-08-01,2022-08-01,9,2023-05-01,18314045.276733518,16.601524001199067,0.4955718999760386,16216243.794556493,18334952.250853036,4855897.471449378,SARIMA
2022-08-01,2022-08-01,10,2023-06-01,19136367.451210137,16.56000341497225,0.5059043986500835,15556722.448529763,17680502.65105207,4855897.471449378,SARIMA
2022-08-01,2022-08-01,11,2023-07-01,21036673.873442713,16.601420405453865,0.514677614703133,16214563.947710218,18510837.493575342,4855897.471449378,SARIMA
2022-08-01,2022-08-01,12,2023-08-01,21575949.02090314,16.64568468565028,0.5221294577873241,16948411.755334627,19423500.77375029,4855897.471449378,SARIMA
2022-09-01,2022-09-01,1,2022-10-01,20448732.012382615,16.844824312628774,0.2899447690885974,20683034.082454056,21570955.11538686,4840754.179225698,SARIMA
2022-09-01,2022-09-01,2,2022-11-01,21417476.473871592,16.86972857613339,0.3224788289052433,21204597.432039868,22336325.865300898,4840754.179225698,SARIMA
2022-09-01,2022-09-01,3,2022-12-01,25036250.719354104,16.94763981743785,0.3734934298418033,22922736.06930748,24578643.870401878,4840754.179225698,SARIMA
2022-09-01,2022-09-01,4,2023-01-01,29157384.457611956,16.92398474245253,0.40249281000943715,22386860.109503146,24275665.177261125,4840754.179225698,SARIMA
2022-09-01,2022-09-01,5,2023-02-01,18854324.324541107,16.854835387944313,0.42982400110687713,20891133.40540342,22912879.26866435,4840754.179225698,SARIMA
2022-09-01,2022-09-01,6,2023-03-01,20203586.524565566,16.712308556889234,0.45063423851120427,18116044.80510806,20052094.404697128,4840754.179225698,SARIMA
2022-09-01,2022-09-01,7,2023-04-01,23075077.619267482,16.759839066427485,0.4685065784370337,18997901.172570247,21201622.57874846,4840754.179225698,SARIMA
2022-09-01,2022-09-01,8,2023-05-01,18314045.276733518,16.667336044003406,0.48320717927905776,17319369.26739667,19464067.53263192,4840754.179225698,SARIMA
2022-09-01,2022-09-01,9,2023-06-01,19136367.451210137,16.62148528528703,0.4956808386423849,16543193.15219756,18705628.618672326,4840754.179225698,SARIMA
2022-09-01,2022-09-01,10,2023-07-01,21036673.873442713,16.658612574382634,0.5061940475312902,17168941.35634663,19515679.576117013,4840754.179225698,SARIMA
2022-09-01,2022-09-01,11,2023-08-01,21575949.02090314,16.69923965758409,0.5151397831663596,17880828.397344764,20417933.29395853,4840754.179225698,SARIMA
2022-09-01,2022-09-01,12,2023-09-01,20002492.205724116,16.69213815631343,0.5227555615429741,17754297.483243823,20353732.0238796,4840754.179225698,SARIMA
2022-10-01,2022-10-01,1,2022-11-01,21417476.473871592,16.864473530187986,0.2879309439057709,21093458.573946387,21986202.25665818,4814525.679122026,SARIMA
2022-10-01,2022-10-01,2,2022-12-01,25036250.719354104,16.9402814466213,0.3201241163223299,22754681.140706547,23951012.8603466,4814525.679122026,SARIMA
2022-10-01,2022-10-01,3,2023-01-01,29157384.457611956,16.918194934712375,0.37084448217788313,22257618.995198864,23841963.29367614,4814525.679122026,SARIMA
2022-10-01,2022-10-01,4,2023-02-01,18854324.324541107,16.849797799344238,0.39962047155122493,20786157.105624385,22513958.66633237,4814525.679122026,SARIMA
2022-10-01,2022-10-01,5,2023-03-01,20203586.524565566,16.706561898129472,0.4267982854065979,18012236.63827286,19729791.02772749,4814525.679122026,SARIMA
2022-10-01,2022-10-01,6,2023-04-01,23075077.619267482,16.755013881435673,0.4474826589852387,18906453.588139005,20897377.832035635,4814525.679122026,SARIMA
2022-10-01,2022-10-01,7,2023-05-01,18314045.276733518,16.66261141865641,0.46526466244365494,17237734.734507956,19208184.490510393,4814525.679122026,SARIMA
2022-10-01,2022-10-01,8,2023-06-01,19136367.451210137,16.61669358656341,0.47989363240562793,16464112.770676753,18473402.18439051,4814525.679122026,SARIMA
2022-10-01,2022-10-01,9,2023-07-01,21036673.873442713,16.65439378213897,0.4923143227690835,17096661.733281106,19299321.12412696,4814525.679122026,SARIMA
2022-10-01,2022-10-01,10,2023-08-01,21575949.02090314,16.69510781589471,0.5027869771637506,17807100.066918116,20206303.903104164,4814525.679122026,SARIMA
2022-10-01,2022-10-01,11,2023-09-01,20002492.205724116,16.688066688761644,0.5117028507819946,17682158.392772283,20155476.429066397,4814525.679122026,SARIMA
2022-10-01,2022-10-01,12,2023-10-01,20505785.038989563,16.701188764755482,0.5192966764707889,17915714.035083532,20501800.793834265,4814525.679122026,SARIMA
2022-11-01,2022-11-01,1,2022-12-01,25036250.719354104,16.94768298078194,0.2859498445424469,22923725.512605652,23880353.21384597,4804837.996031554,SARIMA
2022-11-01,2022-11-01,2,2023-01-01,29157384.457611956,16.92816251363391,0.31782145760906927,22480582.928438235,23645130.4978759,4804837.996031554,SARIMA
2022-11-01,2022-11-01,3,2023-02-01,18854324.324541107,16.858617658642054,0.3682956758613017,20970298.94550089,22441859.734890047,4804837.996031554,SARIMA
2022-11-01,2022-11-01,4,2023-03-01,20203586.524565566,16.714150938273544,0.39688664484614855,18149452.23397709,19636692.54530478,4804837.996031554,SARIMA
2022-11-01,2022-11-01,5,2023-04-01,23075077.619267482,16.76250396001399,0.42395776017907405,19048596.075821884,20839776.520802774,4804837.996031554,SARIMA
2022-11-01,2022-11-01,6,2023-05-01,18314045.276733518,16.66950081606043,0.444559720677859,17356902.364674713,19159658.153740622,4804837.996031554,SARIMA
2022-11-01,2022-11-01,7,2023-06-01,19136367.451210137,16.6227289815294,0.46229578996739734,16563780.659006469,18431794.25878547,4804837.996031554,SARIMA
2022-11-01,2022-11-01,8,2023-07-01,21036673.873442713,16.660294542833327,0.4768954221483118,17197843.273282364,19269019.649732623,4804837.996031554,SARIMA
2022-11-01,2022-11-01,9,2023-08-01,21575949.02090314,16.7004443542237,0.4893040832519555,17902382.351609822,20179011.69412123,4804837.996031554,SARIMA
2022-11-01,2022-11-01,10,2023-09-01,20002492.205724116,16.692836956737537,0.4997749578560025,17766708.52977208,20130053.61374062,4804837.996031554,SARIMA
2022-11-01,2022-11-01,11,2023-10-01,20505785.038989563,16.70584467851146,0.5086976731649786,17999322.540467374,20485570.943139654,4804837.996031554,SARIMA
2022-11-01,2022-11-01,12,2023-11-01,25611611.938634984,16.701645004526945,0.5163039799268105,17923889.7612644,20479396.795786306,4804837.996031554,SARIMA
2022-12-01,2022-12-01,1,2023-01-01,29157384.457611956,16.97130185753141,0.2841946548266407,23471602.81408493,24438862.73989404,4802443.685051459,SARIMA
2022-12-01,2022-12-01,2,2023-02-01,18854324.324541107,16.91733730090537,0.31589142063212794,22238538.29198276,23376247.3836086,4802443.685051459,SARIMA
2022-12-01,2022-12-01,3,2023-03-01,20203586.524565566,16.760260256213922,0.36627771384999114,19005904.579866253,20324547.258500095,4802443.685051459,SARIMA
2022-12-01,2022-12-01,4,2023-04-01,23075077.619267482,16.809783423017745,0.39484715650575075,19970833.118363902,21589886.847691484,4802443.685051459,SARIMA
2022-12-01,2022-12-01,5,2023-05-01,18314045.276733518,16.71206860892441,0.42197043300723874,18111698.418500613,19798131.68938257,4802443.685051459,SARIMA
2022-12-01,2022-12-01,6,2023-06-01,19136367.451210137,16.663037527364473,0.4426459234523319,17245081.44852384,19020068.834597025,4802443.685051459,SARIMA
2022-12-01,2022-12-01,7,2023-07-01,21036673.873442713,16.697885713107638,0.4604854418147509,17856635.130367734,19853862.571832124,4802443.685051459,SARIMA
2022-12-01,2022-12-01,8,2023-08-01,21575949.02090314,16.735688979051538,0.4751986367442376,18544595.91155472,20761188.232009497,4802443.685051459,SARIMA
2022-12-01,2022-12-01,9,2023-09-01,20002492.205724116,16.72558585165392,0.4877305922779602,18358180.770147078,20676873.61414502,4802443.685051459,SARIMA
2022-12-01,2022-12-01,10,2023-10-01,20505785.038989563,16.736709575399388,0.49832730238862805,18563532.119883247,21017681.66682346,4802443.685051459,SARIMA
2022-12-01,2022-12-01,11,2023-11-01,25611611.938634984,16.730448233431336,0.5073765327729546,18447662.624960706,20981752.857879117,4802443.685051459,SARIMA
2022-12-01,2022-12-01,12,2023-12-01,23583900.23543129,16.86208472507907,0.5151071028099766,21043130.548195396,24028528.953637395,4802443.685051459,SARIMA
2023-01-01,2023-01-01,1,2023-02-01,18854324.324541107,17.02471490892045,0.28342892127877084,24759378.609538503,25774105.565329377,4840827.867123338,SARIMA
2023-01-01,2023-01-01,2,2023-03-01,20203586.524565566,16.903758038900904,0.3153571939902199,21938596.45730016,23057072.626502026,4840827.867123338,SARIMA
2023-01-01,2023-01-01,3,2023-04-01,23075077.619267482,16.925264429384786,0.3660016006319884,22415526.620006967,23968307.988820456,4840827.867123338,SARIMA
2023-01-01,2023-01-01,4,2023-05-01,18314045.276733518,16.828631604109546,0.3949191068393961,20350816.74851288,22001301.19020605,4840827.867123338,SARIMA
2023-01-01,2023-01-01,5,2023-06-01,19136367.451210137,16.768334257336253,0.42241261465800806,19159979.43805974,20947931.53085842,4840827.867123338,SARIMA
2023-01-01,2023-01-01,6,2023-07-01,21036673.873442713,16.798955654297657,0.44347527993440033,19755760.038265605,21797172.472571775,4840827.867123338,SARIMA
2023-01-01,2023-01-01,7,2023-08-01,21575949.02090314,16.829460544639087,0.4617042635959011,20367693.3592119,22658507.765461218,4840827.867123338,SARIMA
2023-01-01,2023-01-01,8,2023-09-01,20002492.205724116,16.814053642116615,0.4768023475529274,20056295.29260541,22470724.383157477,4840827.867123338,SARIMA
2023-01-01,2023-01-01,9,2023-10-01,20505785.038989563,16.81968129924269,0.48970915505234924,20169483.439043738,22738926.270453796,4840827.867123338,SARIMA
2023-01-01,2023-01-01,10,2023-11-01,25611611.938634984,16.808571973769098,0.5006669249833017,19946654.116361827,22610063.633697607,4840827.867123338,SARIMA
2023-01-01,2023-01-01,11,2023-12-01,23583900.23543129,16.93530990670793,0.5100610073823492,22641836.07449994,25787257.23690164,4840827.867123338,SARIMA
2023-01-01,2023-01-01,12,2024-01-01,22986387.186458543,16.891012486763064,0.5181185969023351,21660751.338344812,24772282.054383855,4840827.867123338,SARIMA
2023-02-01,2023-02-01,1,2023-03-01,20203586.524565566,16.772900787302646,0.2839407371647864,19247674.13615966,20039421.337974958,4815555.762172142,SARIMA
2023-02-01,2023-02-01,2,2023-04-01,23075077.619267482,16.746632693074986,0.31528966743933606,18748657.22360156,19704083.968567602,4815555.762172142,SARIMA
2023-02-01,2023-02-01,3,2023-05-01,18314045.276733518,16.68678825674107,0.36528533860933093,17659567.398891967,18877946.48425912,4815555.762172142,SARIMA
2023-02-01,2023-02-01,4,2023-06-01,19136367.451210137,16.625762358151075,0.3934356881079483,16614101.125903234,17951032.2550384,4815555.762172142,SARIMA
2023-02-01,2023-02-01,5,2023-07-01,21036673.873442713,16.668441151228524,0.4201405229948157,17338519.607149012,18938362.42440769,4815555.762172142,SARIMA
2023-02-01,2023-02-01,6,2023-08-01,21575949.02090314,16.705905005834655,0.4404005457655129,18000408.42416944,19833467.096571136,4815555.762172142,SARIMA
2023-02-01,2023-02-01,7,2023-09-01,20002492.205724116,16.699408488099824,0.45783718184139527,17883847.481674433,19859954.601219095,4815555.762172142,SARIMA
2023-02-01,2023-02-01,8,2023-10-01,20505785.038989563,16.71102714101873,0.4721625135357579,18092845.48494703,20226331.651852775,4815555.762172142,SARIMA
2023-02-01,2023-02-01,9,2023-11-01,25611611.938634984,16.706663313703736,0.48432500911913506,18014063.452227432,20255738.030984193,4815555.762172142,SARIMA
2023-02-01,2023-02-01,10,2023-12-01,23583900.23543129,16.839986813476937,0.49457199482694075,20583221.538816385,23260973.159576595,4815555.762172142,SARIMA
2023-02-01,2023-02-01,11,2024-01-01,22986387.186458543,16.80366020879842,0.5032922669499605,19848921.056787718,22528951.23884739,4815555.762172142,SARIMA
2023-02-01,2023-02-01,12,2024-02-01,23872500.478948027,16.627044417016684,0.5107149236707957,16635415.041473603,18952744.047874704,4815555.762172142,SARIMA
2023-03-01,2023-03-01,1,2023-04-01,23075077.619267482,16.76981229714371,0.2822354039662099,19188319.58915563,19967983.199299358,4764873.825341739,SARIMA
2023-03-01,2023-03-01,2,2023-05-01,18314045.276733518,16.718840815871054,0.3131356153613021,18234770.853977073,19151043.68589783,4764873.825341739,SARIMA
2023-03-01,2023-03-01,3,2023-06-01,19136367.451210137,16.650869056379726,0.3630040092639096,17036506.766432192,18196776.33213354,4764873.825341739,SARIMA
2023-03-01,2023-03-01,4,2023-07-01,21036673.873442713,16.69414165269174,0.39095401381980466,17789903.810614616,19202752.25141294,4764873.825341739,SARIMA
2023-03-01,2023-03-01,5,2023-08-01,21575949.02090314,16.728943995154683,0.4176143897800959,18419933.805329975,20098281.752608005,4764873.825341739,SARIMA
2023-03-01,2023-03-01,6,2023-09-01,20002492.205724116,16.721280300929543,0.4378223813004597,18279308.607525133,20117980.385702424,4764873.825341739,SARIMA
2023-03-01,2023-03-01,7,2023-10-01,20505785.038989563,16.73138231746478,0.4552620187660216,18464902.342492033,20481120.536399808,4764873.825341739,SARIMA
2023-03-01,2023-03-01,8,2023-11-01,25611611.938634984,16.725718016091104,0.4695991892792026,18360607.229118526,20500907.5810901,4764873.825341739,SARIMA
2023-03-01,2023-03-01,9,2023-12-01,23583900.23543129,16.85773765126582,0.48179381880947014,20951853.04520155,23530318.421497826,4764873.825341739,SARIMA
2023-03-01,2023-03-01,10,2024-01-01,22986387.186458543,16.819960607526195,0.4920801140343134,20175117.729657695,22771766.76552215,4764873.825341739,SARIMA
2023-03-01,2023-03-01,11,2024-02-01,23872500.478948027,16.642708390291038,0.5008473142368347,16898043.26900847,19156112.36819047,4764873.825341739,SARIMA
2023-03-01,2023-03-01,12,2024-03-01,21240482.31230949,16.80151909110572,0.5083201334745912,19806467.64582529,22538009.88650103,4764873.825341739,SARIMA
2023-04-01,2023-04-01,1,2023-05-01,18314045.276733518,16.809002610383587,0.2812561260394569,19955245.72575889,20760342.50834276,4771126.362245899,SARIMA
2023-04-01,2023-04-01,2,2023-06-01,19136367.451210137,16.77246562339075,0.3126068416898033,19239300.065166578,20202706.57235901,4771126.362245899,SARIMA
2023-04-01,2023-04-01,3,2023-07-01,21036673.873442713,16.790765855897902,0.3624735594151023,19594625.078383278,20925088.34962975,4771126.362245899,SARIMA
2023-04-01,2023-04-01,4,2023-08-01,21575949.02090314,16.827061580189504,0.39073865428764515,20318890.54843233,21930741.4169879,4771126.362245899,SARIMA
2023-04-01,2023-04-01,5,2023-09-01,20002492.205724116,16.8094807142528,0.41757934644261596,19964788.687033046,21783578.618840706,4771126.362245899,SARIMA
2023-04-01,2023-04-01,6,2023-10-01,20505785.038989563,16.815365958688897,0.4380367576445729,20082632.779076643,22104771.744291995,4771126.362245899,SARIMA
