origin,train_end,step,target_date,y_true,y_pred,insample_scale,modelo
2023-08-01,2023-08-01,2,2023-10-01,20505785.038989563,20448732.012382615,4642626.521826049,Naive
2023-08-01,2023-08-01,3,2023-11-01,25611611.938634984,21417476.473871592,4642626.521826049,Naive
2023-08-01,2023-08-01,4,2023-12-01,23583900.23543129,25036250.719354104,4642626.521826049,Naive
2023-08-01,2023-08-01,5,2024-01-01,22986387.186458543,29157384.457611956,4642626.521826049,Naive
2023-08-01,2023-08-01,6,2024-02-01,23872500.478948027,18854324.324541107,4642626.521826049,Naive
2023-08-01,2023-08-01,7,2024-03-01,21240482.31230949,20203586.524565566,4642626.521826049,Naive
2023-08-01,2023-08-01,8,2024-04-01,22746532.296000022,23075077.619267482,4642626.521826049,Naive
2023-08-01,2023-08-01,9,2024-05-01,19444201.33987925,18314045.276733518,4642626.521826049,Naive
2023-08-01,2023-08-01,10,2024-06-01,16493090.02262242,19136367.451210137,4642626.521826049,Naive
2023-08-01,2023-08-01,11,2024-07-01,19435833.10529593,21036673.873442713,4642626.521826049,Naive
2023-08-01,2023-08-01,12,2024-08-01,19835674.60459411,21575949.02090314,4642626.521826049,Naive
2023-09-01,2023-09-01,1,2023-10-01,20505785.038989563,20448732.012382615,4606983.369197504,Naive
2023-09-01,2023-09-01,2,2023-11-01,25611611.938634984,21417476.473871592,4606983.369197504,Naive
2023-09-01,2023-09-01,3,2023-12-01,23583900.23543129,25036250.719354104,4606983.369197504,Naive
2023-09-01,2023-09-01,4,2024-01-01,22986387.186458543,29157384.457611956,4606983.369197504,Naive
2023-09-01,2023-09-01,5,2024-02-01,23872500.478948027,18854324.324541107,4606983.369197504,Naive
2023-09-01,2023-09-01,6,2024-03-01,21240482.31230949,20203586.524565566,4606983.369197504,Naive
2023-09-01,2023-09-01,7,2024-04-01,22746532.296000022,23075077.619267482,4606983.369197504,Naive
2023-09-01,2023-09-01,8,2024-05-01,19444201.33987925,18314045.276733518,4606983.369197504,Naive
2023-09-01,2023-09-01,9,2024-06-01,16493090.02262242,19136367.451210137,4606983.369197504,Naive
2023-09-01,2023-09-01,10,2024-07-01,19435833.10529593,21036673.873442713,4606983.369197504,Naive
2023-09-01,2023-09-01,11,2024-08-01,19835674.60459411,21575949.02090314,4606983.369197504,Naive
2023-09-01,2023-09-01,12,2024-09-01,17906349.079996813,20002492.205724116,4606983.369197504,Naive
2023-10-01,2023-10-01,1,2023-11-01,25611611.938634984,21417476.473871592,4558579.854914626,Naive
2023-10-01,2023-10-01,2,2023-12-01,23583900.23543129,25036250.719354104,4558579.854914626,Naive
2023-10-01,2023-10-01,3,2024-01-01,22986387.186458543,29157384.457611956,4558579.854914626,Naive
2023-10-01,2023-10-01,4,2024-02-01,23872500.478948027,18854324.324541107,4558579.854914626,Naive
2023-10-01,2023-10-01,5,2024-03-01,21240482.31230949,20203586.524565566,4558579.854914626,Naive
2023-10-01,2023-10-01,6,2024-04-01,22746532.296000022,23075077.619267482,4558579.854914626,Naive
2023-10-01,2023-10-01,7,2024-05-01,19444201.33987925,18314045.276733518,4558579.854914626,Naive
2023-10-01,2023-10-01,8,2024-06-01,16493090.02262242,19136367.451210137,4558579.854914626,Naive
2023-10-01,2023-10-01,9,2024-07-01,19435833.10529593,21036673.873442713,4558579.854914626,Naive
2023-10-01,2023-10-01,10,2024-08-01,19835674.60459411,21575949.02090314,4558579.854914626,Naive
2023-10-01,2023-10-01,11,2024-09-01,17906349.079996813,20002492.205724116,4558579.854914626,Naive
2023-10-01,2023-10-01,12,2024-10-01,20102987.31695594,20505785.038989563,4558579.854914626,Naive
2023-11-01,2023-11-01,1,2023-12-01,23583900.23543129,25036250.719354104,4554743.598176192,Naive
2023-11-01,2023-11-01,2,2024-01-01,22986387.186458543,29157384.457611956,4554743.598176192,Naive
2023-11-01,2023-11-01,3,2024-02-01,23872500.478948027,18854324.324541107,4554743.598176192,Naive
2023-11-01,2023-11-01,4,2024-03-01,21240482.31230949,20203586.524565566,4554743.598176192,Naive
2023-11-01,2023-11-01,5,2024-04-01,22746532.296000022,23075077.619267482,4554743.598176192,Naive
2023-11-01,2023-11-01,6,2024-05-01,19444201.33987925,18314045.276733518,4554743.598176192,Naive
2023-11-01,2023-11-01,7,2024-06-01,16493090.02262242,19136367.451210137,4554743.598176192,Naive
2023-11-01,2023-11-01,8,2024-07-01,19435833.10529593,21036673.873442713,4554743.598176192,Naive
2023-11-01,2023-11-01,9,2024-08-01,19835674.60459411,21575949.02090314,4554743.598176192,Naive
2023-11-01,2023-11-01,10,2024-09-01,17906349.079996813,20002492.205724116,4554743.598176192,Naive
2023-11-01,2023-11-01,11,2024-10-01,20102987.31695594,20505785.038989563,4554743.598176192,Naive
2023-11-01,2023-11-01,12,2024-11-01,23924007.188177645,25611611.938634984,4554743.598176192,Naive
2023-12-01,2023-12-01,1,2024-01-01,22986387.186458543,29157384.457611956,4522427.003236053,Naive
2023-12-01,2023-12-01,2,2024-02-01,23872500.478948027,18854324.324541107,4522427.003236053,Naive
2023-12-01,2023-12-01,3,2024-03-01,21240482.31230949,20203586.524565566,4522427.003236053,Naive
2023-12-01,2023-12-01,4,2024-04-01,22746532.296000022,23075077.619267482,4522427.003236053,Naive
2023-12-01,2023-12-01,5,2024-05-01,19444201.33987925,18314045.276733518,4522427.003236053,Naive
2023-12-01,2023-12-01,6,2024-06-01,16493090.02262242,19136367.451210137,4522427.003236053,Naive
2023-12-01,2023-12-01,7,2024-07-01,19435833.10529593,21036673.873442713,4522427.003236053,Naive
2023-12-01,2023-12-01,8,2024-08-01,19835674.60459411,21575949.02090314,4522427.003236053,Naive
2023-12-01,2023-12-01,9,2024-09-01,17906349.079996813,20002492.205724116,4522427.003236053,Naive
2023-12-01,2023-12-01,10,2024-10-01,20102987.31695594,20505785.038989563,4522427.003236053,Naive
2023-12-01,2023-12-01,11,2024-11-01,23924007.188177645,25611611.938634984,4522427.003236053,Naive
2023-12-01,2023-12-01,12,2024-12-01,23738153.513783302,23583900.23543129,4522427.003236053,Naive
2024-01-01,2024-01-01,1,2024-02-01,23872500.478948027,18854324.324541107,4539422.573008397,Naive
2024-01-01,2024-01-01,2,2024-03-01,21240482.31230949,20203586.524565566,4539422.573008397,Naive
2024-01-01,2024-01-01,3,2024-04-01,22746532.296000022,23075077.619267482,4539422.573008397,Naive
2024-01-01,2024-01-01,4,2024-05-01,19444201.33987925,18314045.276733518,4539422.573008397,Naive
2024-01-01,2024-01-01,5,2024-06-01,16493090.02262242,19136367.451210137,4539422.573008397,Naive
2024-01-01,2024-01-01,6,2024-07-01,19435833.10529593,21036673.873442713,4539422.573008397,Naive
2024-01-01,2024-01-01,7,2024-08-01,19835674.60459411,21575949.02090314,4539422.573008397,Naive
2024-01-01,2024-01-01,8,2024-09-01,17906349.079996813,20002492.205724116,4539422.573008397,Naive
2024-01-01,2024-01-01,9,2024-10-01,20102987.31695594,20505785.038989563,4539422.573008397,Naive
2024-01-01,2024-01-01,10,2024-11-01,23924007.188177645,25611611.938634984,4539422.573008397,Naive
2024-01-01,2024-01-01,11,2024-12-01,23738153.513783302,23583900.23543129,4539422.573008397,Naive
2024-01-01,2024-01-01,12,2025-01-01,23623568.323823698,22986387.186458543,4539422.573008397,Naive
2024-02-01,2024-02-01,1,2024-03-01,21240482.31230949,20203586.524565566,4544307.813634912,Naive
2024-02-01,2024-02-01,2,2024-04-01,22746532.296000022,23075077.619267482,4544307.813634912,Naive
2024-02-01,2024-02-01,3,2024-05-01,19444201.33987925,18314045.276733518,4544307.813634912,Naive
2024-02-01,2024-02-01,4,2024-06-01,16493090.02262242,19136367.451210137,4544307.813634912,Naive
2024-02-01,2024-02-01,5,2024-07-01,19435833.10529593,21036673.873442713,4544307.813634912,Naive
2024-02-01,2024-02-01,6,2024-08-01,19835674.60459411,21575949.02090314,4544307.813634912,Naive
2024-02-01,2024-02-01,7,2024-09-01,17906349.079996813,20002492.205724116,4544307.813634912,Naive
2024-02-01,2024-02-01,8,2024-10-01,20102987.31695594,20505785.038989563,4544307.813634912,Naive
2024-02-01,2024-02-01,9,2024-11-01,23924007.188177645,25611611.938634984,4544307.813634912,Naive
2024-02-01,2024-02-01,10,2024-12-01,23738153.513783302,23583900.23543129,4544307.813634912,Naive
2024-02-01,2024-02-01,11,2025-01-01,23623568.323823698,22986387.186458543,4544307.813634912,Naive
2024-02-01,2024-02-01,12,2025-02-01,20422464.894915722,23872500.478948027,4544307.813634912,Naive
2024-03-01,2024-03-01,1,2024-04-01,22746532.296000022,23075077.619267482,4508879.409332983,Naive
2024-03-01,2024-03-01,2,2024-05-01,19444201.33987925,18314045.276733518,4508879.409332983,Naive
2024-03-01,2024-03-01,3,2024-06-01,16493090.02262242,19136367.451210137,4508879.409332983,Naive
2024-03-01,2024-03-01,4,2024-07-01,19435833.10529593,21036673.873442713,4508879.409332983,Naive
2024-03-01,2024-03-01,5,2024-08-01,19835674.60459411,21575949.02090314,4508879.409332983,Naive
2024-03-01,2024-03-01,6,2024-09-01,17906349.079996813,20002492.205724116,4508879.409332983,Naive
2024-03-01,2024-03-01,7,2024-10-01,20102987.31695594,20505785.038989563,4508879.409332983,Naive
2024-03-01,2024-03-01,8,2024-11-01,23924007.188177645,25611611.938634984,4508879.409332983,Naive
2024-03-01,2024-03-01,9,2024-12-01,23738153.513783302,23583900.23543129,4508879.409332983,Naive
2024-03-01,2024-03-01,10,2025-01-01,23623568.323823698,22986387.186458543,4508879.409332983,Naive
2024-03-01,2024-03-01,11,2025-02-01,20422464.894915722,23872500.478948027,4508879.409332983,Naive
2024-03-01,2024-03-01,12,2025-03-01,19211250.317555815,21240482.31230949,4508879.409332983,Naive
2024-04-01,2024-04-01,1,2024-05-01,19444201.33987925,18314045.276733518,4467076.068472328,Naive
2024-04-01,2024-04-01,2,2024-06-01,16493090.02262242,19136367.451210137,4467076.068472328,Naive
2024-04-01,2024-04-01,3,2024-07-01,19435833.10529593,21036673.873442713,4467076.068472328,Naive
2024-04-01,2024-04-01,4,2024-08-01,19835674.60459411,21575949.02090314,4467076.068472328,Naive
2024-04-01,2024-04-01,5,2024-09-01,17906349.079996813,20002492.205724116,4467076.068472328,Naive
2024-04-01,2024-04-01,6,2024-10-01,20102987.31695594,20505785.038989563,4467076.068472328,Naive
2024-04-01,2024-04-01,7,2024-11-01,23924007.188177645,25611611.938634984,4467076.068472328,Naive
2024-04-01,2024-04-01,8,2024-12-01,23738153.513783302,23583900.23543129,4467076.068472328,Naive
2024-04-01,2024-04-01,9,2025-01-01,23623568.323823698,22986387.186458543,4467076.068472328,Naive
2024-04-01,2024-04-01,10,2025-02-01,20422464.894915722,23872500.478948027,4467076.068472328,Naive
2024-04-01,2024-04-01,11,2025-03-01,19211250.317555815,21240482.31230949,4467076.068472328,Naive
2024-04-01,2024-04-01,12,2025-04-01,20064010.88338034,22746532.296000022,4467076.068472328,Naive
2024-05-01,2024-05-01,1,2024-06-01,16493090.02262242,19136367.451210137,4434037.256538401,Naive
2024-05-01,2024-05-01,2,2024-07-01,19435833.10529593,21036673.873442713,4434037.256538401,Naive
2024-05-01,2024-05-01,3,2024-08-01,19835674.60459411,21575949.02090314,4434037.256538401,Naive
2024-05-01,2024-05-01,4,2024-09-01,17906349.079996813,20002492.205724116,4434037.256538401,Naive
2024-05-01,2024-05-01,5,2024-10-01,20102987.31695594,20505785.038989563,4434037.256538401,Naive
2024-05-01,2024-05-01,6,2024-11-01,23924007.188177645,25611611.938634984,4434037.256538401,Naive
2024-05-01,2024-05-01,7,2024-12-01,23738153.513783302,23583900.23543129,4434037.256538401,Naive
2024-05-01,2024-05-01,8,2025-01-01,23623568.323823698,22986387.186458543,4434037.256538401,Naive
2024-05-01,2024-05-01,9,2025-02-01,20422464.894915722,23872500.478948027,4434037.256538401,Naive
2024-05-01,2024-05-01,10,2025-03-01,19211250.317555815,21240482.31230949,4434037.256538401,Naive
2024-05-01,2024-05-01,11,2025-04-01,20064010.88338034,22746532.296000022,4434037.256538401,Naive
2024-05-01,2024-05-01,12,2025-05-01,23108414.164161336,19444201.33987925,4434037.256538401,Naive
2024-06-01,2024-06-01,1,2024-07-01,19435833.10529593,21036673.873442713,4416480.787636924,Naive
2024-06-01,2024-06-01,2,2024-08-01,19835674.60459411,21575949.02090314,4416480.787636924,Naive
2024-06-01,2024-06-01,3,2024-09-01,17906349.079996813,20002492.205724116,4416480.787636924,Naive
2024-06-01,2024-06-01,4,2024-10-01,20102987.31695594,20505785.038989563,4416480.787636924,Naive
2024-06-01,2024-06-01,5,2024-11-01,23924007.188177645,25611611.938634984,4416480.787636924,Naive
2024-06-01,2024-06-01,6,2024-12-01,23738153.513783302,23583900.23543129,4416480.787636924,Naive
2024-06-01,2024-06-01,7,2025-01-01,23623568.323823698,22986387.186458543,4416480.787636924,Naive
2024-06-01,2024-06-01,8,2025-02-01,20422464.894915722,23872500.478948027,4416480.787636924,Naive
2024-06-01,2024-06-01,9,2025-03-01,19211250.317555815,21240482.31230949,4416480.787636924,Naive
2024-06-01,2024-06-01,10,2025-04-01,20064010.88338034,22746532.296000022,4416480.787636924,Naive
2024-06-01,2024-06-01,11,2025-05-01,23108414.164161336,19444201.33987925,4416480.787636924,Naive
2024-06-01,2024-06-01,12,2025-06-01,25608048.4628075,16493090.02262242,4416480.787636924,Naive
2024-07-01,2024-07-01,1,2024-08-01,19835674.60459411,21575949.02090314,4389144.476768088,Naive
2024-07-01,2024-07-01,2,2024-09-01,17906349.079996813,20002492.205724116,4389144.476768088,Naive
2024-07-01,2024-07-01,3,2024-10-01,20102987.31695594,20505785.038989563,4389144.476768088,Naive
2024-07-01,2024-07-01,4,2024-11-01,23924007.188177645,25611611.938634984,4389144.476768088,Naive
2024-07-01,2024-07-01,5,2024-12-01,23738153.513783302,23583900.23543129,4389144.476768088,Naive
2024-07-01,2024-07-01,6,2025-01-01,23623568.323823698,22986387.186458543,4389144.476768088,Naive
2024-07-01,2024-07-01,7,2025-02-01,20422464.894915722,23872500.478948027,4389144.476768088,Naive
2024-07-01,2024-07-01,8,2025-03-01,19211250.317555815,21240482.31230949,4389144.476768088,Naive
2024-07-01,2024-07-01,9,2025-04-01,20064010.88338034,22746532.296000022,4389144.476768088,Naive
2024-07-01,2024-07-01,10,2025-05-01,23108414.164161336,19444201.33987925,4389144.476768088,Naive
2024-07-01,2024-07-01,11,2025-06-01,25608048.4628075,16493090.02262242,4389144.476768088,Naive
2024-07-01,2024-07-01,12,2025-07-01,21995204.621536642,19435833.10529593,4389144.476768088,Naive
2024-08-01,2024-08-01,1,2024-09-01,17906349.079996813,20002492.205724116,4363674.5723405965,Naive
2024-08-01,2024-08-01,2,2024-10-01,20102987.31695594,20505785.038989563,4363674.5723405965,Naive
2024-08-01,2024-08-01,3,2024-11-01,23924007.188177645,25611611.938634984,4363674.5723405965,Naive
2024-08-01,2024-08-01,4,2024-12-01,23738153.513783302,23583900.23543129,4363674.5723405965,Naive
2024-08-01,2024-08-01,5,2025-01-01,23623568.323823698,22986387.186458543,4363674.5723405965,Naive
2024-08-01,2024-08-01,6,2025-02-01,20422464.894915722,23872500.478948027,4363674.5723405965,Naive
2024-08-01,2024-08-01,7,2025-03-01,19211250.317555815,21240482.31230949,4363674.5723405965,Naive
2024-08-01,2024-08-01,8,2025-04-01,20064010.88338034,22746532.296000022,4363674.5723405965,Naive
2024-08-01,2024-08-01,9,2025-05-01,23108414.164161336,19444201.33987925,4363674.5723405965,Naive
2024-08-01,2024-08-01,10,2025-06-01,25608048.4628075,16493090.02262242,4363674.5723405965,Naive
2024-08-01,2024-08-01,11,2025-07-01,21995204.621536642,19435833.10529593,4363674.5723405965,Naive
2024-08-01,2024-08-01,12,2025-08-01,21128408.23347808,19835674.60459411,4363674.5723405965,Naive
2024-09-01,2024-09-01,1,2024-10-01,20102987.31695594,20505785.038989563,4342079.034753803,Naive
2024-09-01,2024-09-01,2,2024-11-01,23924007.188177645,25611611.938634984,4342079.034753803,Naive
2024-09-01,2024-09-01,3,2024-12-01,23738153.513783302,23583900.23543129,4342079.034753803,Naive
2024-09-01,2024-09-01,4,2025-01-01,23623568.323823698,22986387.186458543,4342079.034753803,Naive
2024-09-01,2024-09-01,5,2025-02-01,20422464.894915722,23872500.478948027,4342079.034753803,Naive
2024-09-01,2024-09-01,6,2025-03-01,19211250.317555815,21240482.31230949,4342079.034753803,Naive
2024-09-01,2024-09-01,7,2025-04-01,20064010.88338034,22746532.296000022,4342079.034753803,Naive
2024-09-01,2024-09-01,8,2025-05-01,23108414.164161336,19444201.33987925,4342079.034753803,Naive
2024-09-01,2024-09-01,9,2025-06-01,25608048.4628075,16493090.02262242,4342079.034753803,Naive
2024-09-01,2024-09-01,10,2025-07-01,21995204.621536642,19435833.10529593,4342079.034753803,Naive
2024-09-01,2024-09-01,11,2025-08-01,21128408.23347808,19835674.60459411,4342079.034753803,Naive
2024-09-01,2024-09-01,12,2025-09-01,24511070.04857661,17906349.079996813,4342079.034753803,Naive
2024-10-01,2024-10-01,1,2024-11-01,23924007.188177645,25611611.938634984,4304916.003501725,Naive
2024-10-01,2024-10-01,2,2024-12-01,23738153.513783302,23583900.23543129,4304916.003501725,Naive
2024-10-01,2024-10-01,3,2025-01-01,23623568.323823698,22986387.186458543,4304916.003501725,Naive
2024-10-01,2024-10-01,4,2025-02-01,20422464.894915722,23872500.478948027,4304916.003501725,Naive
2024-10-01,2024-10-01,5,2025-03-01,19211250.317555815,21240482.31230949,4304916.003501725,Naive
2024-10-01,2024-10-01,6,2025-04-01,20064010.88338034,22746532.296000022,4304916.003501725,Naive
2024-10-01,2024-10-01,7,2025-05-01,23108414.164161336,19444201.33987925,4304916.003501725,Naive
2024-10-01,2024-10-01,8,2025-06-01,25608048.4628075,16493090.02262242,4304916.003501725,Naive
2024-10-01,2024-10-01,9,2025-07-01,21995204.621536642,19435833.10529593,4304916.003501725,Naive
2024-10-01,2024-10-01,10,2025-08-01,21128408.23347808,19835674.60459411,4304916.003501725,Naive
2024-10-01,2024-10-01,11,2025-09-01,24511070.04857661,17906349.079996813,4304916.003501725,Naive
2024-10-01,2024-10-01,12,2025-10-01,22282587.251372285,20102987.31695594,4304916.003501725,Naive
2024-11-01,2024-11-01,1,2024-12-01,23738153.513783302,23583900.23543129,4280455.150669536,Naive
2024-11-01,2024-11-01,2,2025-01-01,23623568.323823698,22986387.186458543,4280455.150669536,Naive
2024-11-01,2024-11-01,3,2025-02-01,20422464.894915722,23872500.478948027,4280455.150669536,Naive
2024-11-01,2024-11-01,4,2025-03-01,19211250.317555815,21240482.31230949,4280455.150669536,Naive
2024-11-01,2024-11-01,5,2025-04-01,20064010.88338034,22746532.296000022,4280455.150669536,Naive
2024-11-01,2024-11-01,6,2025-05-01,23108414.164161336,19444201.33987925,4280455.150669536,Naive
2024-11-01,2024-11-01,7,2025-06-01,25608048.4628075,16493090.02262242,4280455.150669536,Naive
2024-11-01,2024-11-01,8,2025-07-01,21995204.621536642,19435833.10529593,4280455.150669536,Naive
2024-11-01,2024-11-01,9,2025-08-01,21128408.23347808,19835674.60459411,4280455.150669536,Naive
2024-11-01,2024-11-01,10,2025-09-01,24511070.04857661,17906349.079996813,4280455.150669536,Naive
2024-11-01,2024-11-01,11,2025-10-01,22282587.251372285,20102987.31695594,4280455.150669536,Naive
2024-11-01,2024-11-01,12,2025-11-01,25054929.950006504,23924007.188177645,4280455.150669536,Naive
2024-12-01,2024-12-01,1,2025-01-01,23623568.323823698,22986387.186458543,4242249.577777706,Naive
2024-12-01,2024-12-01,2,2025-02-01,20422464.894915722,23872500.478948027,4242249.577777706,Naive
2024-12-01,2024-12-01,3,2025-03-01,19211250.317555815,21240482.31230949,4242249.577777706,Naive
2024-12-01,2024-12-01,4,2025-04-01,20064010.88338034,22746532.296000022,4242249.577777706,Naive
2024-12-01,2024-12-01,5,2025-05-01,23108414.164161336,19444201.33987925,4242249.577777706,Naive
2024-12-01,2024-12-01,6,2025-06-01,25608048.4628075,16493090.02262242,4242249.577777706,Naive
2024-12-01,2024-12-01,7,2025-07-01,21995204.621536642,19435833.10529593,4242249.577777706,Naive
2024-12-01,2024-12-01,8,2025-08-01,21128408.23347808,19835674.60459411,4242249.577777706,Naive
2024-12-01,2024-12-01,9,2025-09-01,24511070.04857661,17906349.079996813,4242249.577777706,Naive
2024-12-01,2024-12-01,10,2025-10-01,22282587.251372285,20102987.31695594,4242249.577777706,Naive
2024-12-01,2024-12-01,11,2025-11-01,25054929.950006504,23924007.188177645,4242249.577777706,Naive
2024-12-01,2024-12-01,12,2025-12-01,34645157.78,23738153.513783302,4242249.577777706,Naive
2025-01-01,2025-01-01,1,2025-02-01,20422464.894915722,23872500.478948027,4209175.555388601,Naive
2025-01-01,2025-01-01,2,2025-03-01,19211250.317555815,21240482.31230949,4209175.555388601,Naive
2025-01-01,2025-01-01,3,2025-04-01,20064010.88338034,22746532.296000022,4209175.555388601,Naive
2025-01-01,2025-01-01,4,2025-05-01,23108414.164161336,19444201.33987925,4209175.555388601,Naive
2025-01-01,2025-01-01,5,2025-06-01,25608048.4628075,16493090.02262242,4209175.555388601,Naive
2025-01-01,2025-01-01,6,2025-07-01,21995204.621536642,19435833.10529593,4209175.555388601,Naive
2025-01-01,2025-01-01,7,2025-08-01,21128408.23347808,19835674.60459411,4209175.555388601,Naive
2025-01-01,2025-01-01,8,2025-09-01,24511070.04857661,17906349.079996813,4209175.555388601,Naive
2025-01-01,2025-01-01,9,2025-10-01,22282587.251372285,20102987.31695594,4209175.555388601,Naive
2025-01-01,2025-01-01,10,2025-11-01,25054929.950006504,23924007.188177645,4209175.555388601,Naive
2025-01-01,2025-01-01,11,2025-12-01,34645157.78,23738153.513783302,4209175.555388601,Naive
2025-02-01,2025-02-01,1,2025-03-01,19211250.317555815,21240482.31230949,4202274.282921725,Naive
2025-02-01,2025-02-01,2,2025-04-01,20064010.88338034,22746532.296000022,4202274.282921725,Naive
2025-02-01,2025-02-01,3,2025-05-01,23108414.164161336,19444201.33987925,4202274.282921725,Naive
2025-02-01,2025-02-01,4,2025-06-01,25608048.4628075,16493090.02262242,4202274.282921725,Naive
2025-02-01,2025-02-01,5,2025-07-01,21995204.621536642,19435833.10529593,4202274.282921725,Naive
2025-02-01,2025-02-01,6,2025-08-01,21128408.23347808,19835674.60459411,4202274.282921725,Naive
2025-02-01,2025-02-01,7,2025-09-01,24511070.04857661,17906349.079996813,4202274.282921725,Naive
2025-02-01,2025-02-01,8,2025-10-01,22282587.251372285,20102987.31695594,4202274.282921725,Naive
2025-02-01,2025-02-01,9,2025-11-01,25054929.950006504,23924007.188177645,4202274.282921725,Naive
2025-02-01,2025-02-01,10,2025-12-01,34645157.78,23738153.513783302,4202274.282921725,Naive
2025-03-01,2025-03-01,1,2025-04-01,20064010.88338034,22746532.296000022,4182697.3253706614,Naive
2025-03-01,2025-03-01,2,2025-05-01,23108414.164161336,19444201.33987925,4182697.3253706614,Naive
2025-03-01,2025-03-01,3,2025-06-01,25608048.4628075,16493090.02262242,4182697.3253706614,Naive
2025-03-01,2025-03-01,4,2025-07-01,21995204.621536642,19435833.10529593,4182697.3253706614,Naive
2025-03-01,2025-03-01,5,2025-08-01,21128408.23347808,19835674.60459411,4182697.3253706614,Naive
2025-03-01,2025-03-01,6,2025-09-01,24511070.04857661,17906349.079996813,4182697.3253706614,Naive
2025-03-01,2025-03-01,7,2025-10-01,22282587.251372285,20102987.31695594,4182697.3253706614,Naive
2025-03-01,2025-03-01,8,2025-11-01,25054929.950006504,23924007.188177645,4182697.3253706614,Naive
2025-03-01,2025-03-01,9,2025-12-01,34645157.78,23738153.513783302,4182697.3253706614,Naive
2025-04-01,2025-04-01,1,2025-05-01,23108414.164161336,19444201.33987925,4169302.8975782422,Naive
2025-04-01,2025-04-01,2,2025-06-01,25608048.4628075,16493090.02262242,4169302.8975782422,Naive
2025-04-01,2025-04-01,3,2025-07-01,21995204.621536642,19435833.10529593,4169302.8975782422,Naive
2025-04-01,2025-04-01,4,2025-08-01,21128408.23347808,19835674.60459411,4169302.8975782422,Naive
2025-04-01,2025-04-01,5,2025-09-01,24511070.04857661,17906349.079996813,4169302.8975782422,Naive
2025-04-01,2025-04-01,6,2025-10-01,22282587.251372285,20102987.31695594,4169302.8975782422,Naive
2025-04-01,2025-04-01,7,2025-11-01,25054929.950006504,23924007.188177645,4169302.8975782422,Naive
2025-04-01,2025-04-01,8,2025-12-01,34645157.78,23738153.513783302,4169302.8975782422,Naive
2025-05-01,2025-05-01,1,2025-06-01,25608048.4628075,16493090.02262242,4164833.0739207543,Naive
2025-05-01,2025-05-01,2,2025-07-01,21995204.621536642,19435833.10529593,4164833.0739207543,Naive
2025-05-01,2025-05-01,3,2025-08-01,21128408.23347808,19835674.60459411,4164833.0739207543,Naive
2025-05-01,2025-05-01,4,2025-09-01,24511070.04857661,17906349.079996813,4164833.0739207543,Naive
2025-05-01,2025-05-01,5,2025-10-01,22282587.251372285,20102987.31695594,4164833.0739207543,Naive
2025-05-01,2025-05-01,6,2025-11-01,25054929.950006504,23924007.188177645,4164833.0739207543,Naive
2025-05-01,2025-05-01,7,2025-12-01,34645157.78,23738153.513783302,4164833.0739207543,Naive
2025-06-01,2025-06-01,1,2025-07-01,21995204.621536642,19435833.10529593,4208255.226256406,Naive
2025-06-01,2025-06-01,2,2025-08-01,21128408.23347808,19835674.60459411,4208255.226256406,Naive
2025-06-01,2025-06-01,3,2025-09-01,24511070.04857661,17906349.079996813,4208255.226256406,Naive
2025-06-01,2025-06-01,4,2025-10-01,22282587.251372285,20102987.31695594,4208255.226256406,Naive
2025-06-01,2025-06-01,5,2025-11-01,25054929.950006504,23924007.188177645,4208255.226256406,Naive
2025-06-01,2025-06-01,6,2025-12-01,34645157.78,23738153.513783302,4208255.226256406,Naive
2025-07-01,2025-07-01,1,2025-08-01,21128408.23347808,19835674.60459411,4193917.1070388784,Naive
2025-07-01,2025-07-01,2,2025-09-01,24511070.04857661,17906349.079996813,4193917.1070388784,Naive
2025-07-01,2025-07-01,3,2025-10-01,22282587.251372285,20102987.31695594,4193917.1070388784,Naive
2025-07-01,2025-07-01,4,2025-11-01,25054929.950006504,23924007.188177645,4193917.1070388784,Naive
2025-07-01,2025-07-01,5,2025-12-01,34645157.78,23738153.513783302,4193917.1070388784,Naive
2025-08-01,2025-08-01,1,2025-09-01,24511070.04857661,17906349.079996813,4168906.9046409912,Naive
2025-08-01,2025-08-01,2,2025-10-01,22282587.251372285,20102987.31695594,4168906.9046409912,Naive
2025-08-01,2025-08-01,3,2025-11-01,25054929.950006504,23924007.188177645,4168906.9046409912,Naive
2025-08-01,2025-08-01,4,2025-12-01,34645157.78,23738153.513783302,4168906.9046409912,Naive
2025-09-01,2025-09-01,1,2025-10-01,22282587.251372285,20102987.31695594,4189725.8282643994,Naive
2025-09-01,2025-09-01,2,2025-11-01,25054929.950006504,23924007.188177645,4189725.8282643994,Naive
2025-09-01,2025-09-01,3,2025-12-01,34645157.78,23738153.513783302,4189725.8282643994,Naive
2025-10-01,2025-10-01,1,2025-11-01,25054929.950006504,23924007.188177645,4172690.8630622975,Naive
2025-10-01,2025-10-01,2,2025-12-01,34645157.78,23738153.513783302,4172690.8630622975,Naive
2025-11-01,2025-11-01,1,2025-12-01,34645157.78,23738153.513783302,4147129.786581344,Naive
