serie,municipio,tributo,origin,train_end,step,target_date,y_true,mu_log,sigma_log,y_pred_median,y_pred_mean,insample_scale
ilheus-ISSQN,ilheus,ISSQN,2021-04-01,2021-04-01,12,2022-04-01,4291180.637975705,14.948524263785366,0.293847729917696,3104999.9703026926,3241988.7395696025,869838.3967731856
ilheus-ISSQN,ilheus,ISSQN,2021-05-01,2021-05-01,1,2021-06-01,3570687.46514713,14.782941944127286,0.2913228195447798,2631177.2935531926,2745232.7962889015,873505.6528754403
ilheus-ISSQN,ilheus,ISSQN,2021-05-01,2021-05-01,2,2021-07-01,5196171.231922152,15.146348824934321,0.2913228195447798,3784214.2401777226,3948251.2507891366,873505.6528754403
ilheus-ISSQN,ilheus,ISSQN,2021-05-01,2021-05-01,3,2021-08-01,4443752.31085364,15.072762502543146,0.2913228195447798,3515746.7332040663,3668146.2929484835,873505.6528754403
ilheus-ISSQN,ilheus,ISSQN,2021-05-01,2021-05-01,4,2021-09-01,4222245.176809426,15.059869853436187,0.2913228195447798,3470710.3869567737,3621157.7243537274,873505.6528754403
ilheus-ISSQN,ilheus,ISSQN,2021-05-01,2021-05-01,5,2021-10-01,2634720.4943755055,15.036074994240286,0.2913228195447798,3389100.12491259,3536009.8445714116,873505.6528754403
ilheus-ISSQN,ilheus,ISSQN,2021-05-01,2021-05-01,6,2021-11-01,1977895.37325985,14.738043438452644,0.2913228195447798,2515654.1785604097,2624702.019140329,873505.6528754403
ilheus-ISSQN,ilheus,ISSQN,2021-05-01,2021-05-01,7,2021-12-01,1851041.825639648,14.969662162882965,0.2913228195447798,3171331.733639347,3308801.6928504515,873505.6528754403
ilheus-ISSQN,ilheus,ISSQN,2021-05-01,2021-05-01,8,2022-01-01,4595502.996233166,14.93243273241665,0.2913172641945836,3055435.618541944,3187876.5876826104,873505.6528754403
ilheus-ISSQN,ilheus,ISSQN,2021-05-01,2021-05-01,9,2022-02-01,3599759.875636779,14.367964232021656,0.2913172641945836,1737511.0776413064,1812825.2651237675,873505.6528754403
ilheus-ISSQN,ilheus,ISSQN,2021-05-01,2021-05-01,10,2022-03-01,3916152.370216925,15.029007630028726,0.2913172641945836,3365232.5597124035,3511101.9928260758,873505.6528754403
ilheus-ISSQN,ilheus,ISSQN,2021-05-01,2021-05-01,11,2022-04-01,4291180.637975705,14.94652274369052,0.2913172641945836,3098791.465763583,3233111.73826417,873505.6528754403
ilheus-ISSQN,ilheus,ISSQN,2021-05-01,2021-05-01,12,2022-05-01,5257128.1446916275,14.923500846520072,0.2913172641945836,3028266.3333374783,3159529.6221364276,873505.6528754403
ilheus-ISSQN,ilheus,ISSQN,2021-06-01,2021-06-01,1,2021-07-01,5196171.231922152,15.13412693571724,0.28886528720717225,3738245.4777338644,3897510.2616625824,872481.1593890731
ilheus-ISSQN,ilheus,ISSQN,2021-06-01,2021-06-01,2,2021-08-01,4443752.31085364,15.113301381841284,0.28886528720717225,3661199.4923692457,3817181.797315575,872481.1593890731
ilheus-ISSQN,ilheus,ISSQN,2021-06-01,2021-06-01,3,2021-09-01,4222245.176809426,15.062032318467356,0.28886528720717225,3478223.7976179086,3626410.5779893124,872481.1593890731
ilheus-ISSQN,ilheus,ISSQN,2021-06-01,2021-06-01,4,2021-10-01,2634720.4943755055,15.055045878130558,0.28886528720717225,3454008.0838954276,3601163.1742837466,872481.1593890731
ilheus-ISSQN,ilheus,ISSQN,2021-06-01,2021-06-01,5,2021-11-01,1977895.37325985,14.730825698257307,0.28886528720717225,2497562.2103840616,2603968.734020514,872481.1593890731
ilheus-ISSQN,ilheus,ISSQN,2021-06-01,2021-06-01,6,2021-12-01,1851041.825639648,15.017978697428028,0.28886528720717225,3328321.555261468,3470121.87749856,872481.1593890731
ilheus-ISSQN,ilheus,ISSQN,2021-06-01,2021-06-01,7,2022-01-01,4595502.996233166,14.947161274069076,0.28868995032415046,3100770.7701070076,3232712.796498821,872481.1593890731
ilheus-ISSQN,ilheus,ISSQN,2021-06-01,2021-06-01,8,2022-02-01,3599759.875636779,14.46882686300022,0.28868995032415046,1921903.8918086293,2003683.524298777,872481.1593890731
ilheus-ISSQN,ilheus,ISSQN,2021-06-01,2021-06-01,9,2022-03-01,3916152.370216925,15.015537211511246,0.28868995032415046,3320205.416808235,3461484.6867736303,872481.1593890731
ilheus-ISSQN,ilheus,ISSQN,2021-06-01,2021-06-01,10,2022-04-01,4291180.637975705,14.961604235062893,0.28868995032415046,3145880.0530537837,3279741.5409738272,872481.1593890731
ilheus-ISSQN,ilheus,ISSQN,2021-06-01,2021-06-01,11,2022-05-01,5257128.1446916275,14.973338205181864,0.28868995032415046,3183011.1370743145,3318452.6032742825,872481.1593890731
ilheus-ISSQN,ilheus,ISSQN,2021-06-01,2021-06-01,12,2022-06-01,5307608.8770729955,14.876877541196702,0.28868995032415046,2890319.3080408,3013306.3376202644,872481.1593890731
ilheus-ISSQN,ilheus,ISSQN,2021-07-01,2021-07-01,1,2021-08-01,4443752.31085364,15.100269383000482,0.29252784581516417,3613796.294919532,3771772.670498861,870448.9488895449
ilheus-ISSQN,ilheus,ISSQN,2021-07-01,2021-07-01,2,2021-09-01,4222245.176809426,15.059850386032984,0.29252784581516417,3470642.821895933,3622361.2722978923,870448.9488895449
ilheus-ISSQN,ilheus,ISSQN,2021-07-01,2021-07-01,3,2021-10-01,2634720.4943755055,15.048364746787987,0.29252784581516417,3431008.320004619,3580994.156156715,870448.9488895449
ilheus-ISSQN,ilheus,ISSQN,2021-07-01,2021-07-01,4,2021-11-01,1977895.37325985,14.73327143172106,0.29252784581516417,2503678.05767744,2613125.8385956455,870448.9488895449
ilheus-ISSQN,ilheus,ISSQN,2021-07-01,2021-07-01,5,2021-12-01,1851041.825639648,14.994540851253369,0.29252784581516417,3251219.943985516,3393346.3675706335,870448.9488895449
ilheus-ISSQN,ilheus,ISSQN,2021-07-01,2021-07-01,6,2022-01-01,4595502.996233166,14.966607164410938,0.2924548222791601,3161658.10402431,3299798.8695171727,870448.9488895449
ilheus-ISSQN,ilheus,ISSQN,2021-07-01,2021-07-01,7,2022-02-01,3599759.875636779,14.447579572467577,0.2924548222791601,1881499.4044149336,1963706.8283199458,870448.9488895449
ilheus-ISSQN,ilheus,ISSQN,2021-07-01,2021-07-01,8,2022-03-01,3916152.370216925,15.02211578098733,0.2924548222791601,3342119.6218450004,3488145.203277329,870448.9488895449
ilheus-ISSQN,ilheus,ISSQN,2021-07-01,2021-07-01,9,2022-04-01,4291180.637975705,14.98153520297062,0.2924548222791601,3209209.4995958074,3349427.904722171,870448.9488895449
ilheus-ISSQN,ilheus,ISSQN,2021-07-01,2021-07-01,10,2022-05-01,5257128.1446916275,14.955506483466117,0.2924548222791601,3126755.6252001678,3263371.4139296575,870448.9488895449
ilheus-ISSQN,ilheus,ISSQN,2021-07-01,2021-07-01,11,2022-06-01,5307608.8770729955,14.883455776994863,0.2924548222791601,2909395.183996672,3036513.950357583,870448.9488895449
ilheus-ISSQN,ilheus,ISSQN,2021-07-01,2021-07-01,12,2022-07-01,4379280.2105701715,15.28715404369081,0.2924548222791601,4356388.923898193,4546730.472836052,870448.9488895449
ilheus-ISSQN,ilheus,ISSQN,2021-08-01,2021-08-01,1,2021-09-01,4222245.176809426,15.066146628009726,0.28936098491647677,3492563.766285545,3641883.3796951263,874474.7730374555
ilheus-ISSQN,ilheus,ISSQN,2021-08-01,2021-08-01,2,2021-10-01,2634720.4943755055,15.06318701348843,0.28936098491647677,3482242.40500566,3631120.743243389,874474.7730374555
ilheus-ISSQN,ilheus,ISSQN,2021-08-01,2021-08-01,3,2021-11-01,1977895.37325985,14.737950629488136,0.28936098491647677,2515420.714135,2622963.9613686944,874474.7730374555
ilheus-ISSQN,ilheus,ISSQN,2021-08-01,2021-08-01,4,2021-12-01,1851041.825639648,15.030085327863352,0.28936098491647677,3368861.2185026756,3512892.104819848,874474.7730374555
ilheus-ISSQN,ilheus,ISSQN,2021-08-01,2021-08-01,5,2022-01-01,4595502.996233166,14.975909702623964,0.28901812830436796,3191206.775086363,3327312.3762723906,874474.7730374555
ilheus-ISSQN,ilheus,ISSQN,2021-08-01,2021-08-01,6,2022-02-01,3599759.875636779,14.505359524045737,0.28901812830436796,1993414.4373120696,2078433.9579903951,874474.7730374555
ilheus-ISSQN,ilheus,ISSQN,2021-08-01,2021-08-01,7,2022-03-01,3916152.370216925,15.015830239856195,0.28901812830436796,3321178.4736660696,3462827.3935459736,874474.7730374555
ilheus-ISSQN,ilheus,ISSQN,2021-08-01,2021-08-01,8,2022-04-01,4291180.637975705,14.991537823537893,0.28901812830436796,3241471.085756756,3379720.469751032,874474.7730374555
ilheus-ISSQN,ilheus,ISSQN,2021-08-01,2021-08-01,9,2022-05-01,5257128.1446916275,14.982181303149353,0.28901812830436796,3211283.6404063073,3348245.523875776,874474.7730374555
ilheus-ISSQN,ilheus,ISSQN,2021-08-01,2021-08-01,10,2022-06-01,5307608.8770729955,14.892927529489686,0.28901812830436796,2937083.174988048,3062350.3542839736,874474.7730374555
ilheus-ISSQN,ilheus,ISSQN,2021-08-01,2021-08-01,11,2022-07-01,4379280.2105701715,15.258365775957275,0.28901812830436796,4232764.044147258,4413292.269207721,874474.7730374555
ilheus-ISSQN,ilheus,ISSQN,2021-08-01,2021-08-01,12,2022-08-01,4468730.572282989,15.150607027520005,0.28901812830436796,3800362.5480226623,3962448.763607828,874474.7730374555
ilheus-ISSQN,ilheus,ISSQN,2021-09-01,2021-09-01,1,2021-10-01,2634720.4943755055,15.076807322710458,0.28638824677364716,3529996.0951196137,3677767.383084755,869484.2300280825
ilheus-ISSQN,ilheus,ISSQN,2021-09-01,2021-09-01,2,2021-11-01,1977895.37325985,14.74549459847195,0.28638824677364716,2534468.728460864,2640565.6470466466,869484.2300280825
ilheus-ISSQN,ilheus,ISSQN,2021-09-01,2021-09-01,3,2021-12-01,1851041.825639648,15.054621093401176,0.28638824677364716,3452541.1855862834,3597070.08703525,869484.2300280825
ilheus-ISSQN,ilheus,ISSQN,2021-09-01,2021-09-01,4,2022-01-01,4595502.996233166,14.981149146569093,0.28557504824380275,3207970.802843435,3341484.4110218077,869484.2300280825
ilheus-ISSQN,ilheus,ISSQN,2021-09-01,2021-09-01,5,2022-02-01,3599759.875636779,14.54217566804266,0.28557504824380275,2068171.9684475798,2154247.908289692,869484.2300280825
ilheus-ISSQN,ilheus,ISSQN,2021-09-01,2021-09-01,6,2022-03-01,3916152.370216925,15.013444631401907,0.28557504824380275,3313264.885335807,3451160.7630974716,869484.2300280825
ilheus-ISSQN,ilheus,ISSQN,2021-09-01,2021-09-01,7,2022-04-01,4291180.637975705,14.998407710577743,0.28557504824380275,3263816.2925998755,3399654.152866597,869484.2300280825
ilheus-ISSQN,ilheus,ISSQN,2021-09-01,2021-09-01,8,2022-05-01,5257128.1446916275,15.004448565148326,0.28557504824380275,3283592.203731763,3420253.124248252,869484.2300280825
ilheus-ISSQN,ilheus,ISSQN,2021-09-01,2021-09-01,9,2022-06-01,5307608.8770729955,14.90434146863241,0.28557504824380275,2970798.9122570236,3094441.584315089,869484.2300280825
ilheus-ISSQN,ilheus,ISSQN,2021-09-01,2021-09-01,10,2022-07-01,4379280.2105701715,15.235342099547461,0.28557504824380275,4136423.566190662,4308578.7599931285,869484.2300280825
ilheus-ISSQN,ilheus,ISSQN,2021-09-01,2021-09-01,11,2022-08-01,4468730.572282989,15.158550040277376,0.28557504824380275,3830669.0794671015,3990098.975176766,869484.2300280825
ilheus-ISSQN,ilheus,ISSQN,2021-09-01,2021-09-01,12,2022-09-01,5802108.660436498,15.092865124592395,0.28557504824380275,3587137.628935959,3736431.9078761362,869484.2300280825
ilheus-ISSQN,ilheus,ISSQN,2021-10-01,2021-10-01,1,2021-11-01,1977895.37325985,14.734203057209523,0.2888834930252062,2506011.6348120687,2612791.880168091,870019.3496107172
ilheus-ISSQN,ilheus,ISSQN,2021-10-01,2021-10-01,2,2021-12-01,1851041.825639648,15.011884522183577,0.2888834930252062,3308099.86029463,3449056.7935496396,870019.3496107172
ilheus-ISSQN,ilheus,ISSQN,2021-10-01,2021-10-01,3,2022-01-01,4595502.996233166,14.969290070961225,0.2887216363794151,3170151.9262321168,3305076.4499962926,870019.3496107172
ilheus-ISSQN,ilheus,ISSQN,2021-10-01,2021-10-01,4,2022-02-01,3599759.875636779,14.475303140115962,0.2887216363794151,1934391.0655556975,2016720.4930932561,870019.3496107172
ilheus-ISSQN,ilheus,ISSQN,2021-10-01,2021-10-01,5,2022-03-01,3916152.370216925,15.018466317415923,0.2887216363794151,3329944.907135201,3471670.3642145293,870019.3496107172
ilheus-ISSQN,ilheus,ISSQN,2021-10-01,2021-10-01,6,2022-04-01,4291180.637975705,14.984269176351633,0.2887216363794151,3217995.3976749363,3354956.1827129745,870019.3496107172
ilheus-ISSQN,ilheus,ISSQN,2021-10-01,2021-10-01,7,2022-05-01,5257128.1446916275,14.968178092581155,0.2887216363794151,3166628.7450422985,3301403.3190390076,870019.3496107172
ilheus-ISSQN,ilheus,ISSQN,2021-10-01,2021-10-01,8,2022-06-01,5307608.8770729955,14.886162384417792,0.2887216363794151,2917280.4409316215,3041442.5263263965,870019.3496107172
ilheus-ISSQN,ilheus,ISSQN,2021-10-01,2021-10-01,9,2022-07-01,4379280.2105701715,15.271988092538846,0.2887216363794151,4290818.617106891,4473439.725477461,870019.3496107172
ilheus-ISSQN,ilheus,ISSQN,2021-10-01,2021-10-01,10,2022-08-01,4468730.572282989,15.146833611433774,0.2887216363794151,3786049.2209033994,3947186.88873917,870019.3496107172
ilheus-ISSQN,ilheus,ISSQN,2021-10-01,2021-10-01,11,2022-09-01,5802108.660436498,15.083602775472878,0.2887216363794151,3554065.7061637947,3705329.946487029,870019.3496107172
ilheus-ISSQN,ilheus,ISSQN,2021-10-01,2021-10-01,12,2022-10-01,3184201.4593452825,14.998094383033543,0.2887216363794151,3262793.809250659,3401661.2550695986,870019.3496107172
ilheus-ISSQN,ilheus,ISSQN,2021-11-01,2021-11-01,1,2021-12-01,1851041.825639648,15.008014246028726,0.28814819596388047,3295321.344430905,3435004.993836715,866339.0218317595
ilheus-ISSQN,ilheus,ISSQN,2021-11-01,2021-11-01,2,2022-01-01,4595502.996233166,14.964790514014497,0.28801447428413757,3155919.690499995,3289567.5907248873,866339.0218317595
ilheus-ISSQN,ilheus,ISSQN,2021-11-01,2021-11-01,3,2022-02-01,3599759.875636779,14.466613267530212,0.28801447428413757,1917654.2792567366,1998863.7183154784,866339.0218317595
ilheus-ISSQN,ilheus,ISSQN,2021-11-01,2021-11-01,4,2022-03-01,3916152.370216925,15.018947659798515,0.28801447428413757,3331548.1365708867,3472633.606613475,866339.0218317595
ilheus-ISSQN,ilheus,ISSQN,2021-11-01,2021-11-01,5,2022-04-01,4291180.637975705,14.979667585442805,0.28801447428413757,3203221.517055007,3338872.5702165565,866339.0218317595
ilheus-ISSQN,ilheus,ISSQN,2021-11-01,2021-11-01,6,2022-05-01,5257128.1446916275,14.965686054921791,0.28801447428413757,3158747.211574395,3292514.8525694893,866339.0218317595
ilheus-ISSQN,ilheus,ISSQN,2021-11-01,2021-11-01,7,2022-06-01,5307608.8770729955,14.883764416269756,0.28801447428413757,2910293.276202772,3033539.31017948,866339.0218317595
ilheus-ISSQN,ilheus,ISSQN,2021-11-01,2021-11-01,8,2022-07-01,4379280.2105701715,15.272563486203879,0.28801447428413757,4293288.237390775,4475101.785978446,866339.0218317595
ilheus-ISSQN,ilheus,ISSQN,2021-11-01,2021-11-01,9,2022-08-01,4468730.572282989,15.145819118786735,0.28801447428413757,3782210.249440879,3942380.503319157,866339.0218317595
ilheus-ISSQN,ilheus,ISSQN,2021-11-01,2021-11-01,10,2022-09-01,5802108.660436498,15.081604915324244,0.28801447428413757,3546972.268131825,3697180.5884571876,866339.0218317595
ilheus-ISSQN,ilheus,ISSQN,2021-11-01,2021-11-01,11,2022-10-01,3184201.4593452825,14.996500265825695,0.28801447428413757,3257596.677013222,3395550.4269052004,866339.0218317595
ilheus-ISSQN,ilheus,ISSQN,2021-11-01,2021-11-01,12,2022-11-01,2246811.650573443,14.699018135982715,0.28801447428413757,2419370.973361729,2521827.2720527845,866339.0218317595
ilheus-ISSQN,ilheus,ISSQN,2021-12-01,2021-12-01,1,2022-01-01,4595502.996233166,14.954292194306074,0.2958815019988657,3122961.1440033237,3262698.3507136633,862076.6934729686
ilheus-ISSQN,ilheus,ISSQN,2021-12-01,2021-12-01,2,2022-02-01,3599759.875636779,14.372989353759536,0.2958815019988657,1746264.2568033221,1824401.024496498,862076.6934729686
ilheus-ISSQN,ilheus,ISSQN,2021-12-01,2021-12-01,3,2022-03-01,3916152.370216925,15.034250590661921,0.2958815019988657,3382922.6753112855,3534291.886571816,862076.6934729686
ilheus-ISSQN,ilheus,ISSQN,2021-12-01,2021-12-01,4,2022-04-01,4291180.637975705,14.973111289925956,0.2958815019988657,3182288.94522886,3324680.7803003113,862076.6934729686
ilheus-ISSQN,ilheus,ISSQN,2021-12-01,2021-12-01,5,2022-05-01,5257128.1446916275,14.937396927631823,0.2958815019988657,3070641.107702023,3208037.2491891314,862076.6934729686
ilheus-ISSQN,ilheus,ISSQN,2021-12-01,2021-12-01,6,2022-06-01,5307608.8770729955,14.886987367460183,0.2958815019988657,2919688.1408445304,3050329.87682973,862076.6934729686
ilheus-ISSQN,ilheus,ISSQN,2021-12-01,2021-12-01,7,2022-07-01,4379280.2105701715,15.312502721602986,0.2958815019988657,4468229.1357803615,4668160.492459142,862076.6934729686
ilheus-ISSQN,ilheus,ISSQN,2021-12-01,2021-12-01,8,2022-08-01,4468730.572282989,15.152994741108767,0.2958815019988657,3809447.5672164154,3979901.677148099,862076.6934729686
ilheus-ISSQN,ilheus,ISSQN,2021-12-01,2021-12-01,9,2022-09-01,5802108.660436498,15.085391169254088,0.2958815019988657,3560427.462137525,3719739.1427228632,862076.6934729686
ilheus-ISSQN,ilheus,ISSQN,2021-12-01,2021-12-01,10,2022-10-01,3184201.4593452825,14.96643341018911,0.2958815019988657,3161108.8003040603,3302552.9276862266,862076.6934729686
ilheus-ISSQN,ilheus,ISSQN,2021-12-01,2021-12-01,11,2022-11-01,2246811.650573443,14.686446632122149,0.2958815019988657,2389146.225164998,2496048.810414311,862076.6934729686
ilheus-ISSQN,ilheus,ISSQN,2021-12-01,2021-12-01,12,2022-12-01,5275407.576307106,14.874171238037272,0.2958815019988657,2882507.802684173,3011485.900743857,862076.6934729686
ilheus-ISSQN,ilheus,ISSQN,2022-01-01,2022-01-01,1,2022-02-01,3599759.875636779,14.404913788676183,0.29899937982223335,1802912.1716820134,1885331.2695595827,860702.0397066857
ilheus-ISSQN,ilheus,ISSQN,2022-01-01,2022-01-01,2,2022-03-01,3916152.370216925,15.033209171378273,0.29899937982223335,3379401.468246839,3533888.87187848,860702.0397066857
ilheus-ISSQN,ilheus,ISSQN,2022-01-01,2022-01-01,3,2022-04-01,4291180.637975705,15.002936742551238,0.29899937982223335,3278631.745449806,3428512.518887944,860702.0397066857
ilheus-ISSQN,ilheus,ISSQN,2022-01-01,2022-01-01,4,2022-05-01,5257128.1446916275,14.931552696088994,0.29899937982223335,3052747.9070161646,3192302.53008423,860702.0397066857
ilheus-ISSQN,ilheus,ISSQN,2022-01-01,2022-01-01,5,2022-06-01,5307608.8770729955,14.894648633938909,0.29899937982223335,2942142.5545196594,3076640.9172127736,860702.0397066857
ilheus-ISSQN,ilheus,ISSQN,2022-01-01,2022-01-01,6,2022-07-01,4379280.2105701715,15.333531615873103,0.29899937982223335,4563185.973251471,4771789.407889161,860702.0397066857
ilheus-ISSQN,ilheus,ISSQN,2022-01-01,2022-01-01,7,2022-08-01,4468730.572282989,15.152861325029491,0.29899937982223335,3808939.359560081,3983062.8420103826,860702.0397066857
ilheus-ISSQN,ilheus,ISSQN,2022-01-01,2022-01-01,8,2022-09-01,5802108.660436498,15.096740137595194,0.29899937982223335,3601064.800449059,3765685.416424371,860702.0397066857
ilheus-ISSQN,ilheus,ISSQN,2022-01-01,2022-01-01,9,2022-10-01,3184201.4593452825,14.964520404332218,0.29899937982223335,3155067.3611514806,3299299.459494057,860702.0397066857
ilheus-ISSQN,ilheus,ISSQN,2022-01-01,2022-01-01,10,2022-11-01,2246811.650573443,14.680940125072944,0.29899937982223335,2376026.5296333614,2484645.2223136905,860702.0397066857
ilheus-ISSQN,ilheus,ISSQN,2022-01-01,2022-01-01,11,2022-12-01,5275407.576307106,14.84157211235082,0.29899937982223335,2790055.68491932,2917601.4834285732,860702.0397066857
ilheus-ISSQN,ilheus,ISSQN,2022-01-01,2022-01-01,12,2023-01-01,7044916.168374341,15.169153243543267,0.29899805047940053,3871502.5425478774,4048484.4559363597,860702.0397066857
ilheus-ISSQN,ilheus,ISSQN,2022-02-01,2022-02-01,1,2022-03-01,3916152.370216925,15.019383978047719,0.30356133681318415,3333002.0689865295,3490162.032152078,876249.1551997798
ilheus-ISSQN,ilheus,ISSQN,2022-02-01,2022-02-01,2,2022-04-01,4291180.637975705,15.047211183375891,0.30356133681318415,3427052.716298565,3588647.4190656254,876249.1551997798
ilheus-ISSQN,ilheus,ISSQN,2022-02-01,2022-02-01,3,2022-05-01,5257128.1446916275,14.962639370886524,0.30356133681318415,3149138.1521901907,3297628.439852066,876249.1551997798
ilheus-ISSQN,ilheus,ISSQN,2022-02-01,2022-02-01,4,2022-06-01,5307608.8770729955,14.9113589818923,0.30356133681318415,2991719.853652983,3132787.447452801,876249.1551997798
ilheus-ISSQN,ilheus,ISSQN,2022-02-01,2022-02-01,5,2022-07-01,4379280.2105701715,15.310023191314109,0.30356133681318415,4457163.750448826,4667330.943971257,876249.1551997798
ilheus-ISSQN,ilheus,ISSQN,2022-02-01,2022-02-01,6,2022-08-01,4468730.572282989,15.15449188622342,0.30356133681318415,3815155.1344933347,3995049.90443272,876249.1551997798
ilheus-ISSQN,ilheus,ISSQN,2022-02-01,2022-02-01,7,2022-09-01,5802108.660436498,15.112287895653573,0.30356133681318415,3657490.796926528,3829951.2716054684,876249.1551997798
ilheus-ISSQN,ilheus,ISSQN,2022-02-01,2022-02-01,8,2022-10-01,3184201.4593452825,15.000337888133059,0.30356133681318415,3270122.121279277,3424317.126709732,876249.1551997798
ilheus-ISSQN,ilheus,ISSQN,2022-02-01,2022-02-01,9,2022-11-01,2246811.650573443,14.693507222006016,0.30356133681318415,2406074.699012711,2519527.557199918,876249.1551997798
ilheus-ISSQN,ilheus,ISSQN,2022-02-01,2022-02-01,10,2022-12-01,5275407.576307106,14.86108832603736,0.30356133681318415,2845041.8232150907,2979193.1555234105,876249.1551997798
ilheus-ISSQN,ilheus,ISSQN,2022-02-01,2022-02-01,11,2023-01-01,7044916.168374341,15.11970640291843,0.30340067054344183,3684724.811943619,3858281.312134805,876249.1551997798
ilheus-ISSQN,ilheus,ISSQN,2022-02-01,2022-02-01,12,2023-02-01,5490957.798547088,14.639291938435376,0.30340067054344183,2279101.7145127696,2386451.092645006,876249.1551997798
ilheus-ISSQN,ilheus,ISSQN,2022-03-01,2022-03-01,1,2022-04-01,4291180.637975705,15.047171185166963,0.3020958059818567,3426915.643069371,3586911.641256304,867849.6601761332
ilheus-ISSQN,ilheus,ISSQN,2022-03-01,2022-03-01,2,2022-05-01,5257128.1446916275,14.963890818242783,0.3020958059818567,3153081.599799125,3300292.8213373558,867849.6601761332
ilheus-ISSQN,ilheus,ISSQN,2022-03-01,2022-03-01,3,2022-06-01,5307608.8770729955,14.912008721530773,0.3020958059818567,2993664.324260514,3133432.6645654044,867849.6601761332
ilheus-ISSQN,ilheus,ISSQN,2022-03-01,2022-03-01,4,2022-07-01,4379280.2105701715,15.309150169491685,0.3020958059818567,4453274.247286176,4661188.924099333,867849.6601761332
ilheus-ISSQN,ilheus,ISSQN,2022-03-01,2022-03-01,5,2022-08-01,4468730.572282989,15.155223848439686,0.3020958059818567,3817948.706170709,3996201.2743381495,867849.6601761332
ilheus-ISSQN,ilheus,ISSQN,2022-03-01,2022-03-01,6,2022-09-01,5802108.660436498,15.112616668614319,0.3020958059818567,3658693.478698524,3829510.7313403464,867849.6601761332
ilheus-ISSQN,ilheus,ISSQN,2022-03-01,2022-03-01,7,2022-10-01,3184201.4593452825,15.000167677938515,0.3020958059818567,3269565.5605243347,3422215.190681315,867849.6601761332
ilheus-ISSQN,ilheus,ISSQN,2022-03-01,2022-03-01,8,2022-11-01,2246811.650573443,14.6932023993963,0.3020958059818567,2405341.38481484,2517642.076144113,867849.6601761332
ilheus-ISSQN,ilheus,ISSQN,2022-03-01,2022-03-01,9,2022-12-01,5275407.576307106,14.861362070589994,0.3020958059818567,2845820.744524082,2978686.5568477837,867849.6601761332
ilheus-ISSQN,ilheus,ISSQN,2022-03-01,2022-03-01,10,2023-01-01,7044916.168374341,15.119580417550358,0.3019312117219939,3684260.6197732664,3856079.862997287,867849.6601761332
ilheus-ISSQN,ilheus,ISSQN,2022-03-01,2022-03-01,11,2023-02-01,5490957.798547088,14.640915326855465,0.3019312117219939,2282804.5866309647,2389265.50158312,867849.6601761332
ilheus-ISSQN,ilheus,ISSQN,2022-03-01,2022-03-01,12,2023-03-01,5017034.708914244,15.065701934009764,0.3019312117219939,3491010.989415063,3653817.8394703534,867849.6601761332
ilheus-ISSQN,ilheus,ISSQN,2022-04-01,2022-04-01,1,2022-05-01,5257128.1446916275,14.961966933226295,0.3017024300709976,3147021.2649165215,3293558.37556124,858241.4191512637
ilheus-ISSQN,ilheus,ISSQN,2022-04-01,2022-04-01,2,2022-06-01,5307608.8770729955,14.918467085761895,0.30170243007099756,3013061.067046654,3153360.4885609923,858241.4191512637
ilheus-ISSQN,ilheus,ISSQN,2022-04-01,2022-04-01,3,2022-07-01,4379280.2105701715,15.319285080599085,0.3017024300709976,4498637.272741259,4708110.692935523,858241.4191512637
ilheus-ISSQN,ilheus,ISSQN,2022-04-01,2022-04-01,4,2022-08-01,4468730.572282989,15.157590386829117,0.30170243007099756,3826994.7280098614,4005193.9528282587,858241.4191512637
ilheus-ISSQN,ilheus,ISSQN,2022-04-01,2022-04-01,5,2022-09-01,5802108.660436498,15.120177005351131,0.3017024300709976,3686459.260489796,3858114.626967267,858241.4191512637
ilheus-ISSQN,ilheus,ISSQN,2022-04-01,2022-04-01,6,2022-10-01,3184201.4593452825,15.000488406946104,0.3017024300709976,3270614.373225146,3422906.4424362555,858241.4191512637
ilheus-ISSQN,ilheus,ISSQN,2022-04-01,2022-04-01,7,2022-11-01,2246811.650573443,14.692317862066268,0.3017024300709976,2403214.711268231,2515117.3996847547,858241.4191512637
ilheus-ISSQN,ilheus,ISSQN,2022-04-01,2022-04-01,8,2022-12-01,5275407.576307106,14.848809537397827,0.3017024300709976,2810321.75242634,2941180.871229747,858241.4191512637
ilheus-ISSQN,ilheus,ISSQN,2022-04-01,2022-04-01,9,2023-01-01,7044916.168374341,15.124296318405506,0.3014914281806528,3701676.260521621,3873793.6611064905,858241.4191512637
ilheus-ISSQN,ilheus,ISSQN,2022-04-01,2022-04-01,10,2023-02-01,5490957.798547088,14.645268955227408,0.3014914281806528,2292764.7351073045,2399371.7635414223,858241.4191512637
ilheus-ISSQN,ilheus,ISSQN,2022-04-01,2022-04-01,11,2023-03-01,5017034.708914244,15.070368123553086,0.3014914281806528,3507338.7730302447,3670420.0340855876,858241.4191512637
ilheus-ISSQN,ilheus,ISSQN,2022-04-01,2022-04-01,12,2023-04-01,5120423.472637157,15.126987608553959,0.3014914281806528,3711651.9631081712,3884233.205444011,858241.4191512637
ilheus-ISSQN,ilheus,ISSQN,2022-05-01,2022-05-01,1,2022-06-01,5307608.8770729955,14.937352594974119,0.30031522744506245,3070504.9810383115,3212137.6655538473,870524.072714053
